UserName,Name,Enabled,Must Change Password at Logon,Cannot Change Password,Password Never Expires,Reversible Password Encryption,Smartcard Logon Required,Delegation Permitted,Kerberos DES Only,Kerberos RC4,Kerberos AES-128bit,Kerberos AES-256bit,Does Not Require Pre Auth,Never Logged in,Logon Age (days),Password Age (days),Dormant (> 90 days),Password Age (> 180 days),Account Locked Out,Password Expired,Password Not Required,Delegation Type,Delegation Protocol,Delegation Services,Logon Workstations,AdminCount,Primary GroupID,SID,SIDHistory,HasSPN,Description,Title,Department,Company,Manager,Info,Last Logon Date,Password LastSet,Account Expiration Date,Account Expiration (days),Mobile,Email,HomeDirectory,ProfilePath,ScriptPath,UserAccountControl,First Name,Middle Name,Last Name,Country,whenCreated,whenChanged,DistinguishedName,CanonicalName
kalie.felisha,Kalie Felisha,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2390,,False,,,,,,,,11/14/2025 4:08:12 PM,,,,,,,,512,Kalie,,Felisha,,11/14/2025 4:08:12 PM,11/14/2025 4:08:12 PM,"CN=Kalie Felisha,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Kalie Felisha
mirabelle.merle,Mirabelle Merle,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2391,,False,,,,,,,,11/14/2025 4:08:12 PM,,,,,,,,512,Mirabelle,,Merle,,11/14/2025 4:08:12 PM,11/14/2025 4:08:13 PM,"CN=Mirabelle Merle,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Mirabelle Merle
amara.desdemona,Amara Desdemona,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2392,,False,,,,,,,,11/14/2025 4:08:13 PM,,,,,,,,512,Amara,,Desdemona,,11/14/2025 4:08:13 PM,11/14/2025 4:08:13 PM,"CN=Amara Desdemona,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Amara Desdemona
phaedra.germaine,Phaedra Germaine,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2393,,False,,,,,,,,11/14/2025 4:08:13 PM,,,,,,,,512,Phaedra,,Germaine,,11/14/2025 4:08:13 PM,11/14/2025 4:08:13 PM,"CN=Phaedra Germaine,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Phaedra Germaine
gerladina.sharl,Gerladina Sharl,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2394,,False,,,,,,,,11/14/2025 4:08:13 PM,,,,,,,,512,Gerladina,,Sharl,,11/14/2025 4:08:13 PM,11/14/2025 4:08:13 PM,"CN=Gerladina Sharl,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Gerladina Sharl
pepi.sadie,Pepi Sadie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2395,,False,,,,,,,,11/14/2025 4:08:13 PM,,,,,,,,512,Pepi,,Sadie,,11/14/2025 4:08:13 PM,11/14/2025 4:08:13 PM,"CN=Pepi Sadie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Pepi Sadie
simona.hedy,Simona Hedy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2396,,False,,,,,,,,11/14/2025 4:08:13 PM,,,,,,,,512,Simona,,Hedy,,11/14/2025 4:08:13 PM,11/14/2025 4:08:13 PM,"CN=Simona Hedy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Simona Hedy
dareen.ofelia,Dareen Ofelia,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2397,,False,,,,,,,,11/14/2025 4:08:14 PM,,,,,,,,512,Dareen,,Ofelia,,11/14/2025 4:08:14 PM,11/14/2025 4:08:14 PM,"CN=Dareen Ofelia,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Dareen Ofelia
karoly.gaylene,Karoly Gaylene,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2398,,False,,,,,,,,11/14/2025 4:08:14 PM,,,,,,,,512,Karoly,,Gaylene,,11/14/2025 4:08:14 PM,11/14/2025 4:08:14 PM,"CN=Karoly Gaylene,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Karoly Gaylene
darryl.katrinka,Darryl Katrinka,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2399,,False,,,,,,,,11/14/2025 4:08:14 PM,,,,,,,,512,Darryl,,Katrinka,,11/14/2025 4:08:14 PM,11/14/2025 4:08:14 PM,"CN=Darryl Katrinka,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Darryl Katrinka
angie.meagan,Angie Meagan,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2400,,False,,,,,,,,11/14/2025 4:08:14 PM,,,,,,,,512,Angie,,Meagan,,11/14/2025 4:08:14 PM,11/14/2025 4:08:14 PM,"CN=Angie Meagan,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Angie Meagan
annora.diena,Annora Diena,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2401,,False,,,,,,,,11/14/2025 4:08:14 PM,,,,,,,,512,Annora,,Diena,,11/14/2025 4:08:14 PM,11/14/2025 4:08:14 PM,"CN=Annora Diena,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Annora Diena
kenton.linnea,Kenton Linnea,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2402,,False,,,,,,,,11/14/2025 4:08:14 PM,,,,,,,,512,Kenton,,Linnea,,11/14/2025 4:08:14 PM,11/14/2025 4:08:15 PM,"CN=Kenton Linnea,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Kenton Linnea
beilul.ashlie,Beilul Ashlie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2403,,False,,,,,,,,11/14/2025 4:08:15 PM,,,,,,,,512,Beilul,,Ashlie,,11/14/2025 4:08:15 PM,11/14/2025 4:08:15 PM,"CN=Beilul Ashlie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Beilul Ashlie
leeland.casey,Leeland Casey,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2404,,False,,,,,,,,11/14/2025 4:08:15 PM,,,,,,,,512,Leeland,,Casey,,11/14/2025 4:08:15 PM,11/14/2025 4:08:15 PM,"CN=Leeland Casey,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Leeland Casey
reine.debera,Reine Debera,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2405,,False,,,,,,,,11/14/2025 4:08:15 PM,,,,,,,,512,Reine,,Debera,,11/14/2025 4:08:15 PM,11/14/2025 4:08:15 PM,"CN=Reine Debera,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Reine Debera
jackqueline.rebeca,Jackqueline Rebeca,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2406,,False,,,,,,,,11/14/2025 4:08:15 PM,,,,,,,,512,Jackqueline,,Rebeca,,11/14/2025 4:08:15 PM,11/14/2025 4:08:15 PM,"CN=Jackqueline Rebeca,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Jackqueline Rebeca
gilli.ninnetta,Gilli Ninnetta,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2407,,False,,,,,,,,11/14/2025 4:08:15 PM,,,,,,,,512,Gilli,,Ninnetta,,11/14/2025 4:08:15 PM,11/14/2025 4:08:15 PM,"CN=Gilli Ninnetta,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Gilli Ninnetta
dolly.raf,Dolly Raf,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2408,,False,,,,,,,,11/14/2025 4:08:15 PM,,,,,,,,512,Dolly,,Raf,,11/14/2025 4:08:15 PM,11/14/2025 4:08:16 PM,"CN=Dolly Raf,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Dolly Raf
kaela.georgianne,Kaela Georgianne,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2409,,False,,,,,,,,11/14/2025 4:08:16 PM,,,,,,,,512,Kaela,,Georgianne,,11/14/2025 4:08:16 PM,11/14/2025 4:08:16 PM,"CN=Kaela Georgianne,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Kaela Georgianne
elisabeth.edwina,Elisabeth Edwina,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2410,,False,,,,,,,,11/14/2025 4:08:16 PM,,,,,,,,512,Elisabeth,,Edwina,,11/14/2025 4:08:16 PM,11/14/2025 4:08:16 PM,"CN=Elisabeth Edwina,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Elisabeth Edwina
rhodie.carin,Rhodie Carin,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2411,,False,,,,,,,,11/14/2025 4:08:16 PM,,,,,,,,512,Rhodie,,Carin,,11/14/2025 4:08:16 PM,11/14/2025 4:08:16 PM,"CN=Rhodie Carin,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Rhodie Carin
marcelle.cristi,Marcelle Cristi,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2412,,False,,,,,,,,11/14/2025 4:08:16 PM,,,,,,,,512,Marcelle,,Cristi,,11/14/2025 4:08:16 PM,11/14/2025 4:08:16 PM,"CN=Marcelle Cristi,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Marcelle Cristi
karleen.neila,Karleen Neila,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2413,,False,,,,,,,,11/14/2025 4:08:16 PM,,,,,,,,512,Karleen,,Neila,,11/14/2025 4:08:16 PM,11/14/2025 4:08:16 PM,"CN=Karleen Neila,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Karleen Neila
brittany.kaylee,Brittany Kaylee,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2414,,False,,,,,,,,11/14/2025 4:08:16 PM,,,,,,,,512,Brittany,,Kaylee,,11/14/2025 4:08:16 PM,11/14/2025 4:08:17 PM,"CN=Brittany Kaylee,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Brittany Kaylee
nanny.ali,Nanny Ali,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2415,,False,,,,,,,,11/14/2025 4:08:17 PM,,,,,,,,512,Nanny,,Ali,,11/14/2025 4:08:17 PM,11/14/2025 4:08:17 PM,"CN=Nanny Ali,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Nanny Ali
libbey.eddi,Libbey Eddi,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2416,,False,,,,,,,,11/14/2025 4:08:17 PM,,,,,,,,512,Libbey,,Eddi,,11/14/2025 4:08:17 PM,11/14/2025 4:08:17 PM,"CN=Libbey Eddi,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Libbey Eddi
ortensia.darcee,Ortensia Darcee,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2417,,False,,,,,,,,11/14/2025 4:08:17 PM,,,,,,,,512,Ortensia,,Darcee,,11/14/2025 4:08:17 PM,11/14/2025 4:08:17 PM,"CN=Ortensia Darcee,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Ortensia Darcee
cicely.joelie,Cicely Joelie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2418,,False,,,,,,,,11/14/2025 4:08:17 PM,,,,,,,,512,Cicely,,Joelie,,11/14/2025 4:08:17 PM,11/14/2025 4:08:17 PM,"CN=Cicely Joelie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Cicely Joelie
annamarie.jojo,Annamarie Jojo,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2419,,False,,,,,,,,11/14/2025 4:08:17 PM,,,,,,,,512,Annamarie,,Jojo,,11/14/2025 4:08:17 PM,11/14/2025 4:08:17 PM,"CN=Annamarie Jojo,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Annamarie Jojo
celie.fancy,Celie Fancy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2420,,False,,,,,,,,11/14/2025 4:08:17 PM,,,,,,,,512,Celie,,Fancy,,11/14/2025 4:08:17 PM,11/14/2025 4:08:18 PM,"CN=Celie Fancy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Celie Fancy
aaren.rosabelle,Aaren Rosabelle,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2421,,False,,,,,,,,11/14/2025 4:08:18 PM,,,,,,,,512,Aaren,,Rosabelle,,11/14/2025 4:08:18 PM,11/14/2025 4:08:18 PM,"CN=Aaren Rosabelle,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Aaren Rosabelle
candide.marjy,Candide Marjy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2422,,False,,,,,,,,11/14/2025 4:08:18 PM,,,,,,,,512,Candide,,Marjy,,11/14/2025 4:08:18 PM,11/14/2025 4:08:18 PM,"CN=Candide Marjy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Candide Marjy
shelley.juliann,Shelley Juliann,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2423,,False,,,,,,,,11/14/2025 4:08:18 PM,,,,,,,,512,Shelley,,Juliann,,11/14/2025 4:08:18 PM,11/14/2025 4:08:18 PM,"CN=Shelley Juliann,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Shelley Juliann
roda.flore,Roda Flore,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2424,,False,,,,,,,,11/14/2025 4:08:18 PM,,,,,,,,512,Roda,,Flore,,11/14/2025 4:08:18 PM,11/14/2025 4:08:18 PM,"CN=Roda Flore,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Roda Flore
kate.loise,Kate Loise,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2425,,False,,,,,,,,11/14/2025 4:08:18 PM,,,,,,,,512,Kate,,Loise,,11/14/2025 4:08:18 PM,11/14/2025 4:08:18 PM,"CN=Kate Loise,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Kate Loise
deana.fiann,Deana Fiann,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2426,,False,,,,,,,,11/14/2025 4:08:19 PM,,,,,,,,512,Deana,,Fiann,,11/14/2025 4:08:18 PM,11/14/2025 4:08:19 PM,"CN=Deana Fiann,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Deana Fiann
stefa.juana,Stefa Juana,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2427,,False,,,,,,,,11/14/2025 4:08:19 PM,,,,,,,,512,Stefa,,Juana,,11/14/2025 4:08:19 PM,11/14/2025 4:08:19 PM,"CN=Stefa Juana,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Stefa Juana
corly.pepita,Corly Pepita,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2428,,False,,,,,,,,11/14/2025 4:08:19 PM,,,,,,,,512,Corly,,Pepita,,11/14/2025 4:08:19 PM,11/14/2025 4:08:19 PM,"CN=Corly Pepita,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Corly Pepita
daisey.meryl,Daisey Meryl,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2429,,False,,,,,,,,11/14/2025 4:08:19 PM,,,,,,,,512,Daisey,,Meryl,,11/14/2025 4:08:19 PM,11/14/2025 4:08:19 PM,"CN=Daisey Meryl,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Daisey Meryl
gaynor.ryann,Gaynor Ryann,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2430,,False,,,,,,,,11/14/2025 4:08:19 PM,,,,,,,,512,Gaynor,,Ryann,,11/14/2025 4:08:19 PM,11/14/2025 4:08:19 PM,"CN=Gaynor Ryann,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Gaynor Ryann
ericka.angelika,Ericka Angelika,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2431,,False,,,,,,,,11/14/2025 4:08:19 PM,,,,,,,,512,Ericka,,Angelika,,11/14/2025 4:08:19 PM,11/14/2025 4:08:19 PM,"CN=Ericka Angelika,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Ericka Angelika
allis.aurora,Allis Aurora,True,False,False,True,False,False,True,False,Default,Default,Default,False,False,9,9,False,False,False,False,False,,,,win11-dev,,513,S-1-5-21-4178490863-1286169181-2994033663-2432,,False,,,,,,,2/9/2026 5:03:04 PM,2/9/2026 5:02:32 PM,,,,,,,,66048,Allis,,Aurora,,11/14/2025 4:08:19 PM,2/9/2026 5:18:26 PM,"CN=Allis Aurora,OU=PWAuditees2,DC=vulnad,DC=local",vulnad.local/PWAuditees2/Allis Aurora
christabel.edythe,Christabel Edythe,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2433,,False,,,,,,,,11/14/2025 4:08:20 PM,,,,,,,,512,Christabel,,Edythe,,11/14/2025 4:08:20 PM,11/14/2025 4:08:20 PM,"CN=Christabel Edythe,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Christabel Edythe
moyna.opaline,Moyna Opaline,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2434,,False,,,,,,,,11/14/2025 4:08:20 PM,,,,,,,,512,Moyna,,Opaline,,11/14/2025 4:08:20 PM,11/14/2025 4:08:20 PM,"CN=Moyna Opaline,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Moyna Opaline
helaine.callida,Helaine Callida,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2435,,False,,,,,,,,11/14/2025 4:08:20 PM,,,,,,,,512,Helaine,,Callida,,11/14/2025 4:08:20 PM,11/14/2025 4:08:20 PM,"CN=Helaine Callida,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Helaine Callida
stephanie.karil,Stephanie Karil,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2436,,False,,,,,,,,11/14/2025 4:08:20 PM,,,,,,,,512,Stephanie,,Karil,,11/14/2025 4:08:20 PM,11/14/2025 4:08:20 PM,"CN=Stephanie Karil,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Stephanie Karil
agace.opal,Agace Opal,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2437,,False,,,,,,,,11/14/2025 4:08:20 PM,,,,,,,,512,Agace,,Opal,,11/14/2025 4:08:20 PM,1/20/2026 11:48:38 AM,"CN=Agace Opal,OU=PWAuditees,DC=vulnad,DC=local",vulnad.local/PWAuditees/Agace Opal
selle.jori,Selle Jori,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2438,,False,,,,,,,,11/14/2025 4:08:20 PM,,,,,,,,512,Selle,,Jori,,11/14/2025 4:08:20 PM,11/14/2025 4:08:21 PM,"CN=Selle Jori,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Selle Jori
annette.anstice,Annette Anstice,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2439,,False,,,,,,,,11/14/2025 4:08:21 PM,,,,,,,,512,Annette,,Anstice,,11/14/2025 4:08:21 PM,11/14/2025 4:08:21 PM,"CN=Annette Anstice,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Annette Anstice
freddi.ninnette,Freddi Ninnette,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2440,,False,,,,,,,,11/14/2025 4:08:21 PM,,,,,,,,512,Freddi,,Ninnette,,11/14/2025 4:08:21 PM,11/14/2025 4:08:21 PM,"CN=Freddi Ninnette,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Freddi Ninnette
mada.nert,Mada Nert,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2441,,False,,,,,,,,11/14/2025 4:08:21 PM,,,,,,,,512,Mada,,Nert,,11/14/2025 4:08:21 PM,11/14/2025 4:08:21 PM,"CN=Mada Nert,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Mada Nert
alanah.kile,Alanah Kile,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2442,,False,,,,,,,,11/14/2025 4:08:21 PM,,,,,,,,512,Alanah,,Kile,,11/14/2025 4:08:21 PM,11/14/2025 4:08:21 PM,"CN=Alanah Kile,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Alanah Kile
adrienne.kipp,Adrienne Kipp,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2443,,False,,,,,,,,11/14/2025 4:08:21 PM,,,,,,,,512,Adrienne,,Kipp,,11/14/2025 4:08:21 PM,11/14/2025 4:08:21 PM,"CN=Adrienne Kipp,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Adrienne Kipp
scarlet.ania,Scarlet Ania,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2444,,False,,,,,,,,11/14/2025 4:08:22 PM,,,,,,,,512,Scarlet,,Ania,,11/14/2025 4:08:22 PM,11/14/2025 4:08:22 PM,"CN=Scarlet Ania,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Scarlet Ania
mag.keslie,Mag Keslie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2445,,False,,,,,,,,11/14/2025 4:08:22 PM,,,,,,,,512,Mag,,Keslie,,11/14/2025 4:08:22 PM,11/14/2025 4:08:22 PM,"CN=Mag Keslie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Mag Keslie
juliann.daryn,Juliann Daryn,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2446,,False,,,,,,,,11/14/2025 4:08:22 PM,,,,,,,,512,Juliann,,Daryn,,11/14/2025 4:08:22 PM,11/14/2025 4:08:22 PM,"CN=Juliann Daryn,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Juliann Daryn
noreen.dian,Noreen Dian,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2447,,False,,,,,,,,11/14/2025 4:08:22 PM,,,,,,,,512,Noreen,,Dian,,11/14/2025 4:08:22 PM,11/14/2025 4:08:22 PM,"CN=Noreen Dian,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Noreen Dian
catha.madella,Catha Madella,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2448,,False,,,,,,,,11/14/2025 4:08:22 PM,,,,,,,,512,Catha,,Madella,,11/14/2025 4:08:22 PM,11/14/2025 4:08:22 PM,"CN=Catha Madella,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Catha Madella
adrianna.stefania,Adrianna Stefania,True,True,False,False,False,False,True,False,Default,Default,Default,False,True,,,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2449,,False,,,,,,,,,,,,,,,,512,Adrianna,,Stefania,,11/14/2025 4:08:22 PM,1/21/2026 1:23:00 PM,"CN=Adrianna Stefania,OU=PWAuditees,DC=vulnad,DC=local",vulnad.local/PWAuditees/Adrianna Stefania
mimi.mara,Mimi Mara,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2450,,False,,,,,,,,11/14/2025 4:08:23 PM,,,,,,,,512,Mimi,,Mara,,11/14/2025 4:08:23 PM,11/14/2025 4:08:23 PM,"CN=Mimi Mara,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Mimi Mara
